"NZAu_maj","name","type","bin_number","cf_wLL_2020_nzau","cf_wLL_2020_rerun","tx_cost_per_kw_2021_nzau","tx_cost_per_kw_2021_rerun","capex_per_kw_2021_nzau","capex_per_kw_2021_rerun","NZAu_GW","Case1_GW","Case2_GW","Case3_GW","2025","2030","2035","2040","2045","2050","2055","2060","type_b","EP2060","CASE1","CASE2","CASE3"
"ex-nt","onshore wind|3","onshore",3,0.291,0.291,166,175,2023.187,2023.187,276.882,61.636,277.625,276.882,0,0,0.02,0.02,0.02,0.02,0.02,0.02,"ON [3]","0 (0.291, 166)","62 (0.291, 175)","278 (0.291, 175)","277 (0.291, 175)"
"ex-nt","onshore wind|4","onshore",4,0.284,0.284,332,361,2023.187,2023.187,18.647,14.014,18.647,18.647,0,0,0.01,0.01,0.01,0.01,0.01,0.01,"ON [4]","0 (0.284, 332)","14 (0.284, 361)","19 (0.284, 361)","19 (0.284, 361)"
"ex-nt","onshore wind|5","onshore",5,0.284,0.284,608,643,2023.187,2023.187,2.867,1.189,2.867,2.867,0,0,0.01,0.01,0.01,0.01,0.01,0,"ON [5]","0 (0.284, 608)","1 (0.284, 643)","3 (0.284, 643)","3 (0.284, 643)"
"ex-nsw","large-scale solar pv|5","solar",5,0.242,0.242,95,0,1560.685,1560.685,0,0,0,0,0,0.32,0.63,1.37,7.37,7.37,7.37,7.37,"PV [5]","7 (0.242, 95)","0 (0.242, 0)","0 (0.242, 0)","0 (0.242, 0)"
"ex-nsw","large-scale solar pv|6","solar",6,0.242,0.242,139,119,1560.685,1560.685,29.453,18.526,29.453,29.539,0,0.02,0.06,0.09,17.12,18.67,45.94,45.94,"PV [6]","46 (0.242, 139)","19 (0.242, 119)","29 (0.242, 119)","30 (0.242, 119)"
"ex-nsw","large-scale solar pv|7","solar",7,0.244,0.244,312,299,1560.685,1560.685,282.892,249.818,281.732,294.837,0,0,0.01,0.02,0.04,150.9,262.95,262.95,"PV [7]","263 (0.244, 312)","250 (0.244, 299)","282 (0.244, 299)","295 (0.244, 299)"
"ex-nsw","onshore wind|1","onshore",1,0.295,0.298,349,362,2023.187,2023.187,3.791,3.74,3.755,3.791,0,0,0.08,0.08,0.08,0.09,0.09,0.11,"ON [1]","0.1 (0.295, 349)","4 (0.298, 362)","4 (0.298, 362)","4 (0.298, 362)"
"ex-nsw","onshore wind|2","onshore",2,0.294,0.294,0,617,2023.187,2023.187,0.643,0.756,0.643,0.643,0,0,0,0,0,0,0,0,"ON [2]","0 (0.294, 0)","0.8 (0.294, 617)","0.6 (0.294, 617)","0.6 (0.294, 617)"
"ex-nsw","onshore wind|3","onshore",3,0.289,0.289,209,221,2023.187,2023.187,51.114,43.371,50.128,53.788,0,0,0.64,1.36,2.09,7.16,15,22.82,"ON [3]","23 (0.289, 209)","43 (0.289, 221)","50 (0.289, 221)","54 (0.289, 221)"
"ex-nsw","onshore wind|4","onshore",4,0.287,0.288,379,388,2023.187,2023.187,68.649,49.529,68.627,68.14,0,0,0.02,0.02,0.02,0.02,0.02,0.01,"ON [4]","0 (0.287, 379)","50 (0.288, 388)","69 (0.288, 388)","68 (0.288, 388)"
"ex-nsw","onshore wind|5","onshore",5,0.287,0.287,620,653,2023.187,2023.187,6.455,7.358,6.817,6.541,0,0,0.01,0.01,0.01,0.01,0.01,0.01,"ON [5]","0 (0.287, 620)","7 (0.287, 653)","7 (0.287, 653)","7 (0.287, 653)"
