"OIDcom","m_cf_noloss","incap","NZAu_maj","export","bin","TXlength_km","TXcost_maud2021","m_elev","NZAu_site","txAll_aud_kw","TXcost_maud2021_spur","TXcost_maud2021_s2l","spurLength_km","TXspurType","TXspurTypeMax_MW","TXbulkSinkType","SA2oid","lcoe2050_maud2021_mwh"
2525,0.65376421585939,1441.24287488797,"ex-wa",1,4,318.737875,863.068569549778,-77.2413661514978,NA,598.836313148722,863.068569549778,0,400.03378125,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",201,71.7860855234115
4484,0.548105979299838,883.958598251193,"ex-wa",1,4,344.79425,535.925493410606,-19.0192666252331,NA,606.278952963262,535.925493410606,0,176.0026875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,84.0181883565461
4391,0.348571727152197,758.380798415013,"wa-north",0,1,27.2390244141,461.080038067058,-0.123685165034457,NA,607.979578373685,435.000601715215,26.079436351843,12.83984375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,190.107487714905
2501,0.64179520707195,2327.6,"ex-wa",1,4,382.21971875,1420.04348844337,-347.380789224952,NA,610.089142654823,1420.04348844337,0,463.515625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.3386584532395
2522,0.645611746287128,2327.6,"ex-wa",1,4,382.0108125,1421.91058812684,-177.804111531191,NA,610.891299246794,1421.91058812684,0,463.30675,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.9094461643114
2691,0.343188882597321,1176.94177640379,"wa-north",0,1,47.6856425782,724.580731489573,-8.88244917036695,NA,615.647049001498,687.031037569198,37.5496939203753,17.7125996094,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,193.204019889196
2664,0.599021776493379,804.008818619831,"wa-central",0,1,50.5714921875,495.154038448093,-5.15184678522572,NA,615.85647692034,495.154038448093,0,50.5714921875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,110.804102299265
2690,0.347761948054534,1069.75,"wa-north",0,1,45.3652285157,659.379179591997,-8.08586118251927,NA,616.386239394249,629.200989566753,30.1781900252448,19.2411523438,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,190.68058300016
2440,0.63888017120275,2327.6,"ex-wa",1,4,368.1695,1439.49475143919,-521.511224007561,NA,618.445932049834,1439.49475143919,0,449.4654375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.6913528315415
4483,0.461177820477964,751.496315003694,"wa-south",0,1,33.4752400513,464.956420555031,-12.4994503481129,NA,618.707518948707,445.539678480263,19.4167420747685,32.91340625,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",94,141.833027678975
2686,0.352213955895724,982.404213451048,"wa-north",0,1,49.5635214844,608.528172584926,-1.38028563427611,NA,619.4274864185,594.130453262617,14.3977193223089,36.0509960938,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,188.401862146932
2423,0.6389153687655,2327.6,"ex-wa",1,4,363.7575,1442.20048248382,-396.702859168242,NA,619.608387387791,1442.20048248382,0,445.0534375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.6841146475941
2408,0.62552791159846,1028.225,"ex-wa",1,4,339.35471875,637.971834712071,-58.6499063920834,NA,620.459369021441,637.971834712071,0,373.54290625,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,73.6942558732509
