"OIDcom","m_cf_noloss","incap","NZAu_maj","export","bin","TXlength_km","TXcost_maud2021","m_elev","NZAu_site","txAll_aud_kw","TXcost_maud2021_spur","TXcost_maud2021_s2l","spurLength_km","TXspurType","TXspurTypeMax_MW","TXbulkSinkType","SA2oid","lcoe2050_maud2021_mwh"
8460,0.246056420339067,407.53125,"qld-south",0,3,471.276140625,265.165431081402,251.446376811595,"qld-south",650.662816854909,149.741660328404,115.423770752998,119.509515625,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",2,65.149504739403
4512,0.315313830900529,671.11875,"wa-south",0,3,513.727828125,436.684575161734,379.935629871763,"wa-south",650.681530149074,199.358683853731,237.325891308003,161.776046875,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",5,50.6763291406055
15504,0.337270904720794,459.675,"qld-north",0,3,463.9295078125,299.121694860781,378.373715124817,"qld-north",650.724304912777,63.7710474292697,235.350647431511,23.9030078125,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",7,45.9816462254438
3018,0.288771223825395,603.95625,"nsw-outback",0,3,581.7639765625,393.053458705441,255.494830958368,"nsw-outback",650.797899194588,105.613534342739,287.439924362702,66.8413515625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",8,62.6172315496005
11227,0.315229671583021,62.60625,"qld-north",0,3,420.2366557617,40.74402712774,268.989218328841,"qld-north",650.79807731241,11.8524766530242,28.8915504747159,3.4679370117,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",7,50.1924965783645
10613,0.223923255114688,370.2375,"wa-north",0,3,427.3420859375,240.959754084212,251.377392889699,"wa-north",650.824819431342,153.763031624758,87.1967224594537,98.7805546875,"275kV_HVAC_single__400MW",400,"330kV_HVAC_double__1200MW",12,77.0517313426095
6213,0.314179623397247,617.79375,"wa-south",0,3,509.50334375,402.295667260879,310.971865610489,"wa-south",651.181186700058,180.043802627489,222.25186463339,154.85996875,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",5,50.8431617314055
10447,0.233713553653747,294.46875,"wa-north",0,3,423.83759375,191.788323685274,238.515186246419,"wa-north",651.302807803118,119.404141943235,72.3841817420393,95.2760625,"275kV_HVAC_single__400MW",400,"330kV_HVAC_double__1200MW",12,73.8154822350336
9826,0.248378041600668,603.7875,"qld-north",0,3,655.6057421875,393.252800487755,260.611514812744,"qld-north",651.309940149067,124.43405904611,268.818741441645,89.2170546875,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",7,64.050940750949
6215,0.315589648931637,950.7375,"wa-south",0,3,532.37746875,619.388905692069,326.92367767128,"wa-south",651.4825655789,275.825212552054,343.563693140016,177.73409375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",5,51.0149880252753
5473,0.310403437637276,343.575,"wa-south",0,3,404.4943632812,223.882015963921,286.509823182712,"wa-south",651.624873648901,104.643423514537,119.238592449384,60.1994570312,"275kV_HVAC_single__400MW",400,"330kV_HVAC_double__1200MW",5,51.1631815196513
2619,0.310420261308018,293.2875,"ex-sa",1,4,242.746046875,191.173749349877,194.082278481012,"sa",651.830539487284,191.173749349877,0,13.6648779297,"275kV_HVAC_single__400MW",400,"330kV_HVAC_double__1200MW",209,54.310637435264
2777,0.297200683561853,491.90625,"sa",0,3,564.6800664062,320.667451593975,75.7468267581475,"sa",651.887329331504,77.8918245264793,242.775627067496,32.3644414062,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",6,55.9940196095982
14591,0.30434942889422,810.675,"qld-north",0,3,561.5238867188,528.500704574541,325.361781848459,"qld-north",651.926733369774,105.814709005582,422.685995568959,43.9629179688,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",7,52.1318012509823
2335,0.288296205946946,720.73125,"nsw-south",0,3,454.21478125,469.882015071165,231.743151486771,"nsw-outback",651.951771303332,263.475894593995,206.406120477169,180.13490625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",3,63.1819524301918
9188,0.276445645093918,113.0625,"qld-south",0,3,434.31959375,73.7116903654075,45.7910447761194,"qld-south",651.955249224168,27.844602353912,45.8670880114955,16.6405625,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",2,56.4189518745979
6608,0.283769204928049,167.90625,"qld-south",0,2,289.0233789062,109.473292810913,270.03216080402,"qld-south",651.990576949417,73.0167273942733,36.4565654166397,58.3609882812,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",2,56.2931640251811
8034,0.279922963892002,493.0875,"qld-south",0,3,516.3133125,321.497993588276,414.465092402464,"qld-south",652.010025783003,117.522143553531,203.975850034746,63.59971875,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",2,57.0855608839107
9047,0.275542882916322,161.49375,"qld-south",0,3,434.2909667969,105.298624438976,52.8014629049112,"qld-south",652.029099819503,39.9979376412094,65.3006867977664,16.6119355469,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",2,56.6046919678772
2723,0.312377536550185,361.29375,"wa-south",0,3,363.4768359375,235.615798754567,286.865950490425,"wa-south",652.144684912393,126.18473999673,109.431058757837,72.8493671875,"275kV_HVAC_single__400MW",400,"330kV_HVAC_double__1200MW",5,49.8145470158467
14166,0.260507780372312,1077.3,"qld-north",0,3,626.2913671875,702.739271106788,300.717888471179,"qld-north",652.315298530389,221.948695563674,480.790575543113,108.7303984375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",7,61.1575698368732
9421,0.253392960375347,883.575,"qld-north",0,3,668.7695195312,576.394114053647,240.29793735676,"qld-north",652.343167307412,101.774860198903,474.619253854744,35.2538320312,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",7,62.5874810847178
212,0.328461957646602,224.1,"vic-west",0,2,266.4352421875,146.259233240847,246.832831325301,"vic-west",652.651643198781,93.2442154970551,53.0150177437919,54.1701015625,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",1,49.2381347246003
